Timestamp,Source IP,Destination Port,Protocol,Bytes Transferred,IOT Devices,Response Time,Status
2024-05-02 08:07:51,113.192.173.213,34300,UDP,93801,smart camera system,20,success
2024-08-13 17:38:02,166.222.85.135,13240,TCP,95190,smart bulb system,274,timeout
2024-08-01 00:15:49,48.80.134.194,24312,TCP,16430,smart vaccums,277,timeout
2024-02-05 11:02:31,29.226.197.240,5750,UDP,87553,smart bulb system,192,failure
2024-07-28 07:34:40,90.113.214.134,2579,ICMP,35839,smart vaccums,331,timeout
2024-04-29 02:02:39,27.137.74.68,58830,ICMP,1123,smart bulb system,446,success
2024-02-24 11:47:25,147.137.54.83,64273,UDP,75733,alexa,461,failure
2024-03-04 01:37:50,206.49.137.206,45153,UDP,25700,smart camera system,443,success
2024-06-05 08:40:43,187.224.121.167,44204,TCP,59228,smart bulb system,158,failure
2024-01-08 14:54:11,95.255.143.252,2706,ICMP,66967,smart camera system,98,success
2024-04-01 21:20:55,20.28.161.192,38777,TCP,23335,alexa,223,failure
2024-01-13 04:32:39,62.82.212.60,25039,ICMP,14948,smart bulb system,134,success
2024-06-06 01:16:14,47.16.75.169,38736,ICMP,74589,smart camera system,201,failure
2024-02-13 15:18:01,252.221.250.207,35585,UDP,69600,alexa,429,failure
2024-06-21 19:34:18,92.236.190.25,24427,ICMP,11639,alexa,161,success
2024-02-26 08:39:45,18.214.113.254,19762,ICMP,42964,smart camera system,348,success
2024-02-11 10:25:55,15.74.21.34,37327,TCP,6056,alexa,280,timeout
2024-05-12 02:25:03,218.89.133.69,49807,TCP,24928,alexa,407,timeout
2024-04-30 21:49:01,149.167.229.19,54123,UDP,94498,smart vaccums,264,success
2024-06-03 20:07:32,148.38.228.24,9969,ICMP,36543,smart vaccums,371,success
2024-01-06 14:59:02,101.2.232.128,15495,TCP,56918,smart bulb system,190,timeout
2024-02-16 11:52:40,92.156.77.119,55029,UDP,93601,smart camera system,432,timeout
2024-01-21 12:08:07,23.161.63.63,7209,UDP,39474,alexa,281,timeout
2024-05-04 12:58:01,210.110.161.196,30228,TCP,68586,smart camera system,484,failure
2024-07-26 02:49:22,144.65.101.180,11320,UDP,49061,smart camera system,89,timeout
2024-04-07 07:54:24,171.60.24.119,58000,ICMP,31219,smart vaccums,133,success
2024-03-25 19:09:27,138.18.241.147,53725,UDP,36903,smart bulb system,199,failure
2024-03-22 04:31:39,136.166.185.100,23652,UDP,38012,smart vaccums,100,failure
2024-06-08 05:51:17,123.45.165.59,58813,UDP,50089,smart camera system,408,success
2024-01-18 04:17:44,195.199.23.245,17327,UDP,54518,smart camera system,487,failure
2024-03-27 10:39:02,164.195.5.151,36646,ICMP,16197,smart bulb system,90,timeout
2024-02-27 10:22:43,112.50.120.182,55189,TCP,27840,smart bulb system,121,success
2024-06-07 08:54:33,64.143.30.157,9641,UDP,99107,smart camera system,168,failure
2024-02-06 05:08:43,238.32.190.96,19925,ICMP,7263,alexa,379,failure
2024-05-02 11:06:20,222.215.46.214,18129,TCP,83390,alexa,491,failure
2024-04-14 07:56:35,243.222.83.11,29605,ICMP,61917,alexa,379,success
2024-04-06 13:55:24,46.197.63.62,29974,TCP,20720,alexa,460,failure
2024-01-31 05:39:29,60.215.103.160,37514,TCP,90292,smart camera system,232,failure
2024-03-17 04:46:28,112.231.202.220,41124,ICMP,2099,smart vaccums,71,timeout
2024-05-22 09:24:12,202.31.46.106,21592,TCP,74437,smart bulb system,118,timeout
2024-06-21 15:13:24,107.220.112.180,55967,TCP,15257,smart vaccums,45,failure
2024-08-15 20:50:46,33.14.212.55,7380,UDP,25481,smart bulb system,143,failure
2024-02-29 11:53:03,196.134.188.43,21795,TCP,79650,smart bulb system,314,timeout
2024-02-14 00:50:21,35.208.217.188,43515,TCP,80321,smart vaccums,192,success
2024-02-15 21:20:50,157.158.122.17,6268,UDP,63329,alexa,336,failure
2024-06-22 10:16:15,53.9.50.84,2001,ICMP,580,smart vaccums,453,timeout
2024-04-25 03:54:01,185.185.154.206,52823,UDP,54327,smart bulb system,285,timeout
2024-05-22 03:29:41,65.251.39.42,45238,UDP,69481,smart vaccums,117,timeout
2024-01-09 11:53:33,42.134.186.17,8714,TCP,95760,smart bulb system,246,success
2024-02-22 13:13:22,182.71.152.86,32522,TCP,44709,smart vaccums,21,success
2024-02-20 11:56:43,33.115.249.82,24744,TCP,84406,smart bulb system,93,failure
2024-02-25 17:59:09,252.251.141.57,7260,ICMP,41634,alexa,369,failure
2024-05-17 23:13:20,231.188.246.165,37510,ICMP,34101,smart bulb system,79,timeout
2024-08-02 12:03:59,69.139.87.59,44440,UDP,11140,smart camera system,33,success
2024-03-10 03:25:13,136.192.49.36,1845,TCP,30209,smart camera system,206,failure
2024-01-11 11:57:27,239.178.77.35,59037,TCP,31527,smart camera system,69,success
2024-05-03 14:55:34,240.218.66.124,10049,TCP,5331,smart camera system,175,success
2024-06-26 03:05:42,15.32.155.103,35368,TCP,66668,alexa,286,success
2024-01-31 01:57:07,33.121.228.205,50026,TCP,43515,alexa,476,failure
2024-06-02 15:46:28,142.54.127.202,31397,TCP,89242,smart bulb system,362,success
2024-03-22 05:25:21,139.165.19.70,11204,TCP,62183,smart camera system,428,success
2024-06-10 18:02:13,220.102.167.184,8971,TCP,736,alexa,280,success
2024-03-05 04:57:48,88.175.91.246,36580,UDP,62521,alexa,39,failure
2024-01-23 20:49:47,125.129.228.204,8065,UDP,23418,smart vaccums,244,failure
2024-04-09 23:43:36,134.77.244.3,42325,ICMP,87270,alexa,25,timeout
2024-01-02 22:37:18,152.12.231.141,61219,TCP,7582,smart bulb system,128,failure
2024-05-10 09:54:31,249.39.72.5,11059,TCP,47972,alexa,140,timeout
2024-02-29 01:15:03,86.222.8.103,34293,ICMP,95228,smart camera system,61,failure
2024-04-20 00:35:04,214.204.110.15,52025,TCP,36573,smart vaccums,497,timeout
2024-03-08 14:23:01,107.99.220.124,5210,TCP,50443,smart vaccums,435,success
2024-02-11 08:44:22,77.52.222.180,59713,ICMP,58313,smart bulb system,463,timeout
2024-02-03 02:13:11,217.137.8.49,36548,ICMP,29112,alexa,93,failure
2024-03-11 11:11:08,59.57.87.127,47106,ICMP,30980,smart camera system,110,success
2024-07-22 17:38:07,105.75.182.85,58931,UDP,69191,alexa,42,failure
2024-04-19 15:18:22,3.97.29.34,23352,TCP,26890,smart bulb system,50,timeout
2024-08-13 07:03:01,203.33.34.97,3498,ICMP,73253,smart vaccums,473,success
2024-03-14 19:34:08,244.148.185.205,18682,TCP,587,smart camera system,154,success
2024-03-12 22:20:20,69.151.140.214,27812,TCP,14464,smart camera system,134,success
2024-08-07 15:03:13,155.189.14.25,29369,ICMP,47004,smart vaccums,98,failure
2024-03-02 09:21:12,217.211.199.186,30090,TCP,20175,alexa,245,success
2024-08-16 22:24:00,121.125.85.95,24665,UDP,88166,smart bulb system,12,failure
2024-05-27 01:36:31,67.202.66.179,33699,TCP,17261,smart bulb system,400,success
2024-04-11 04:33:30,96.221.178.36,24127,ICMP,9093,smart vaccums,351,timeout
2024-03-31 10:20:38,184.149.118.123,29398,TCP,75697,smart vaccums,341,success
2024-04-10 22:06:38,187.243.74.190,26936,TCP,5437,smart bulb system,245,failure
2024-08-11 22:23:05,118.23.168.182,11971,UDP,99881,smart vaccums,298,timeout
2024-03-21 20:11:55,48.252.215.126,16369,TCP,39667,alexa,320,failure
2024-02-13 18:18:57,116.154.192.190,14137,ICMP,79752,smart camera system,99,failure
2024-04-27 10:23:58,142.212.121.126,61996,ICMP,38208,smart bulb system,206,timeout
2024-01-15 02:21:14,121.166.97.48,55601,ICMP,45410,smart bulb system,313,timeout
2024-02-04 05:53:34,48.163.13.228,11002,ICMP,5141,smart vaccums,273,timeout
2024-07-12 23:53:59,135.214.220.209,42883,ICMP,12920,smart vaccums,430,timeout
2024-01-04 05:18:19,107.240.97.194,60466,ICMP,59962,smart camera system,327,failure
2024-02-15 11:25:13,54.72.230.149,5517,ICMP,17998,smart vaccums,207,failure
2024-03-26 00:06:52,115.133.26.17,61193,ICMP,57600,smart camera system,254,failure
2024-05-10 00:18:00,216.114.160.203,38438,UDP,29056,smart camera system,493,success
2024-04-13 01:07:02,210.241.140.77,12741,UDP,67292,smart vaccums,452,failure
2024-02-04 01:15:59,199.219.132.176,19327,ICMP,97474,smart vaccums,438,timeout
2024-02-20 02:51:09,34.197.38.6,9160,ICMP,34904,alexa,426,success
2024-02-28 10:22:24,207.199.30.86,49109,ICMP,73541,smart vaccums,249,success
2024-05-04 06:20:39,85.131.27.201,6853,UDP,41205,smart bulb system,42,failure
2024-08-04 03:56:36,5.44.78.198,36077,UDP,35944,smart vaccums,342,timeout
2024-03-06 10:59:39,212.9.196.70,25359,ICMP,72638,smart bulb system,373,success
2024-07-31 12:14:26,206.225.172.86,34561,ICMP,76295,smart camera system,175,success
2024-07-18 12:49:10,156.43.174.91,5956,UDP,8690,alexa,379,timeout
2024-07-11 05:18:49,118.169.193.172,56407,ICMP,70552,smart bulb system,137,failure
2024-02-04 20:39:22,101.39.198.208,33524,ICMP,76650,smart camera system,211,timeout
2024-05-20 23:27:10,69.174.225.190,29883,UDP,51115,alexa,364,timeout
2024-03-02 21:03:19,17.69.199.88,29967,ICMP,19314,smart vaccums,462,success
2024-03-04 10:32:19,78.249.212.208,21674,TCP,85042,alexa,223,timeout
2024-02-08 07:53:35,107.196.109.218,15000,UDP,44261,alexa,218,success
2024-05-13 17:30:22,215.195.240.153,48615,UDP,3457,smart vaccums,353,timeout
2024-06-01 19:27:10,152.6.27.139,15937,UDP,65626,smart camera system,431,success
2024-07-31 14:39:47,80.33.185.204,1532,UDP,65113,smart camera system,14,timeout
2024-04-02 22:47:09,148.184.36.6,52168,UDP,461,smart camera system,322,failure
2024-04-20 10:11:53,212.31.254.65,39025,TCP,87417,smart bulb system,196,timeout
2024-04-20 04:59:26,17.74.134.225,14723,TCP,8972,smart vaccums,396,success
2024-05-21 04:51:48,233.10.207.216,45640,ICMP,98768,smart camera system,272,timeout
2024-01-03 15:43:38,158.221.161.195,23493,ICMP,57230,smart bulb system,478,failure
2024-06-27 03:00:21,187.248.207.222,42405,ICMP,45061,smart bulb system,493,failure
2024-05-21 23:45:23,227.48.89.189,13263,ICMP,75958,alexa,204,timeout
2024-06-20 17:32:48,79.7.59.228,65027,TCP,65143,smart camera system,142,timeout
2024-08-02 06:39:57,130.193.73.53,7432,UDP,54889,alexa,319,success
2024-04-27 03:41:11,207.251.255.22,5252,UDP,24036,smart bulb system,410,timeout
2024-05-28 02:12:31,53.16.65.201,20362,TCP,52905,smart camera system,422,success
2024-02-15 18:59:22,65.73.215.201,40706,ICMP,62250,smart bulb system,448,failure
2024-06-21 14:41:24,97.103.175.154,25312,UDP,3227,smart camera system,496,failure
2024-07-17 05:45:34,34.238.241.27,11595,TCP,32808,smart bulb system,242,timeout
2024-02-08 21:15:00,234.110.6.193,2994,TCP,79483,smart bulb system,406,timeout
2024-05-16 17:32:32,87.12.153.196,6827,ICMP,5866,smart bulb system,111,failure
2024-07-20 23:41:26,24.13.30.199,27175,ICMP,73859,smart vaccums,445,failure
2024-06-27 23:39:42,148.251.97.72,16859,UDP,81909,alexa,32,timeout
2024-01-11 06:00:17,240.194.186.100,21708,ICMP,20795,alexa,296,failure
2024-06-19 20:22:10,35.178.149.50,42732,TCP,84259,alexa,383,failure
2024-02-01 18:49:49,206.11.159.28,17409,TCP,94981,alexa,319,timeout
2024-06-05 04:01:58,112.47.118.63,5220,ICMP,74405,alexa,8,failure
2024-07-08 08:41:24,101.161.24.200,46693,ICMP,61737,alexa,313,failure
2024-07-15 22:02:02,84.33.158.156,59998,UDP,72729,smart camera system,139,failure
2024-02-09 15:51:11,131.55.35.18,64942,UDP,84683,smart bulb system,343,success
2024-05-09 19:43:55,65.53.238.116,15235,UDP,43509,alexa,167,failure
2024-08-04 22:33:32,33.245.228.15,8004,ICMP,33993,smart camera system,209,success
2024-05-24 07:19:06,99.215.13.194,18847,TCP,63538,smart vaccums,10,failure
2024-04-06 21:12:37,167.137.243.147,3305,UDP,50210,smart bulb system,295,timeout
2024-08-14 17:35:14,20.153.59.165,36746,TCP,40980,smart camera system,278,failure
2024-05-29 02:34:52,14.127.245.116,15979,ICMP,65227,alexa,295,timeout
2024-04-22 20:52:25,197.217.53.242,63291,ICMP,79388,alexa,455,timeout
2024-07-19 10:00:35,29.166.145.225,24861,ICMP,63174,alexa,323,failure
2024-05-30 07:54:52,237.10.39.193,23510,UDP,88085,smart bulb system,211,success
2024-01-02 07:47:05,135.7.230.246,24323,ICMP,5613,smart bulb system,491,success
2024-04-07 03:41:34,236.15.255.179,11419,TCP,73327,smart vaccums,399,success
2024-02-29 05:50:28,98.22.69.199,5222,UDP,559,smart bulb system,226,timeout
2024-08-13 10:36:38,239.239.176.170,22027,UDP,59134,smart bulb system,22,timeout
2024-06-09 08:45:47,69.251.10.208,49997,TCP,29280,smart vaccums,46,timeout
2024-04-04 02:15:30,55.80.197.169,40459,UDP,34636,smart bulb system,287,timeout
2024-03-25 21:11:20,250.215.108.222,6930,TCP,84059,alexa,84,failure
2024-03-29 05:34:04,21.239.40.214,50029,TCP,43462,smart bulb system,47,timeout
2024-07-01 08:52:43,107.80.148.17,21073,ICMP,53390,smart camera system,107,failure
2024-01-05 05:03:50,94.164.244.232,57486,TCP,61246,alexa,94,failure
2024-03-21 20:14:38,250.225.175.84,2337,ICMP,65531,smart bulb system,490,failure
2024-02-16 05:11:53,87.252.1.70,65423,ICMP,10793,alexa,418,timeout
2024-03-25 21:22:40,151.8.120.53,41193,TCP,40448,smart vaccums,477,success
2024-04-27 13:46:56,217.47.125.54,24611,UDP,89149,smart bulb system,2,timeout
2024-03-01 22:51:00,200.37.140.73,6131,UDP,89745,smart camera system,267,success
2024-04-06 05:17:37,148.140.249.2,47974,ICMP,57863,alexa,271,timeout
2024-02-05 06:05:47,67.151.140.168,40810,ICMP,15902,smart bulb system,34,success
2024-06-11 10:31:29,151.237.128.198,2593,UDP,27548,smart vaccums,341,timeout
2024-02-20 08:13:41,54.48.32.63,55201,UDP,81150,alexa,26,success
2024-02-19 14:02:14,74.237.153.181,22459,UDP,84807,alexa,196,success
2024-01-15 15:46:21,71.174.55.47,4458,UDP,48575,smart camera system,86,success
2024-02-21 07:08:40,254.204.171.43,48984,TCP,65150,smart vaccums,274,failure
2024-02-19 04:13:28,245.51.126.184,26225,TCP,91836,smart vaccums,31,failure
2024-03-07 14:52:30,53.166.128.88,18444,ICMP,64971,smart vaccums,310,timeout
2024-04-27 01:23:19,167.152.88.225,37554,ICMP,48561,alexa,316,failure
2024-05-25 23:05:51,100.17.106.128,25245,TCP,31223,alexa,490,failure
2024-06-16 18:43:48,99.118.231.109,17184,ICMP,6954,alexa,259,failure
2024-08-06 10:31:09,38.25.35.240,61291,ICMP,91188,alexa,264,timeout
2024-01-20 16:24:15,78.152.231.64,1748,ICMP,71697,smart vaccums,384,timeout
2024-02-03 18:55:26,195.73.160.59,41176,ICMP,83065,alexa,455,success
2024-08-06 19:45:17,181.170.242.126,65023,TCP,91583,smart camera system,398,success
2024-06-26 03:53:44,154.69.197.87,62758,UDP,63485,smart camera system,48,success
2024-01-27 10:04:29,215.200.13.91,27122,UDP,86928,smart camera system,269,success
2024-02-05 16:59:20,236.28.133.198,26406,ICMP,62405,alexa,394,success
2024-03-16 01:02:30,54.102.212.237,5705,TCP,89331,smart vaccums,389,success
2024-04-23 18:32:36,105.90.68.68,24018,ICMP,19087,smart vaccums,345,timeout
2024-06-19 13:16:41,247.152.153.153,30675,UDP,86581,smart camera system,78,failure
2024-03-24 11:27:03,106.176.242.1,5494,ICMP,80079,smart bulb system,360,success
2024-07-05 13:08:21,224.185.172.68,47581,ICMP,85874,smart bulb system,129,failure
2024-02-18 10:08:08,129.28.188.39,33895,UDP,77731,smart camera system,22,success
2024-02-16 04:05:16,145.166.95.161,26724,UDP,75994,smart camera system,162,failure
2024-04-13 21:00:45,15.218.247.32,36509,ICMP,60301,smart bulb system,236,success
2024-04-28 13:59:49,209.88.87.220,1378,ICMP,54775,smart camera system,302,timeout
2024-07-15 12:00:01,109.221.116.90,60666,UDP,88925,smart camera system,457,timeout
2024-06-04 01:18:34,45.76.146.139,30617,ICMP,70012,smart camera system,45,timeout
2024-08-02 16:12:46,249.124.81.72,31145,TCP,32945,smart bulb system,21,failure
2024-02-22 18:03:56,101.100.9.30,57465,UDP,54046,smart camera system,385,failure
2024-04-24 23:16:41,122.25.152.89,29756,UDP,47035,smart camera system,337,timeout
2024-01-30 02:50:34,181.12.76.66,13551,UDP,90587,smart vaccums,393,timeout
2024-06-29 13:54:18,128.7.231.57,44878,UDP,42881,smart camera system,192,success
2024-08-02 03:32:35,48.144.64.253,28444,UDP,29076,smart vaccums,291,failure
2024-04-12 17:10:18,215.89.9.135,20043,TCP,7639,alexa,260,timeout
2024-07-10 16:53:48,246.181.55.127,11392,TCP,85989,alexa,24,failure
2024-08-05 01:15:56,120.182.112.214,42765,UDP,77426,alexa,404,success
2024-01-13 15:08:41,100.164.204.162,57451,TCP,75448,alexa,30,timeout
2024-02-11 19:35:46,165.125.214.20,21224,ICMP,42222,alexa,224,success
2024-06-21 12:46:30,9.205.112.244,47591,TCP,56623,alexa,188,failure
2024-01-20 20:19:09,72.158.100.84,46573,ICMP,81750,smart camera system,53,failure
2024-01-05 04:15:19,157.246.233.226,10480,TCP,81980,alexa,274,success
2024-02-14 20:34:13,175.192.203.67,63058,UDP,2781,smart camera system,162,success
2024-05-11 09:46:03,242.210.13.72,46640,TCP,71847,alexa,489,failure
2024-02-25 10:47:42,243.194.213.162,48754,ICMP,94936,smart bulb system,225,failure
2024-08-18 19:09:29,59.160.114.253,5488,TCP,31891,alexa,463,timeout
2024-03-26 05:47:16,221.83.129.90,45721,UDP,44089,smart bulb system,138,timeout
2024-04-14 16:08:20,107.173.55.236,3679,TCP,40798,smart vaccums,222,success
2024-04-22 21:13:20,76.245.137.206,57040,UDP,62993,smart bulb system,439,timeout
2024-05-07 20:57:50,65.157.67.175,38572,ICMP,29001,alexa,278,timeout
2024-05-26 03:14:22,132.170.97.201,24257,UDP,45276,alexa,305,success
2024-08-13 21:08:53,69.216.166.181,20475,UDP,85436,smart vaccums,147,timeout
2024-03-31 00:58:13,100.251.73.24,39530,TCP,99135,smart bulb system,228,timeout
2024-06-18 00:59:24,190.205.101.74,15943,ICMP,73960,smart camera system,124,timeout
2024-05-04 05:06:38,204.110.57.34,62956,UDP,53333,alexa,141,failure
2024-03-11 02:59:38,80.68.238.71,22451,UDP,22509,smart vaccums,238,success
2024-02-21 14:13:58,227.218.199.184,20008,ICMP,36930,alexa,108,success
2024-06-09 08:49:55,249.76.155.105,36189,UDP,81225,smart vaccums,187,success
2024-04-28 22:22:25,78.23.34.31,62885,UDP,51835,smart bulb system,76,timeout
2024-01-06 15:16:45,122.13.169.160,32554,TCP,31193,smart bulb system,413,success
2024-04-06 07:06:10,141.221.253.163,29445,ICMP,23698,alexa,490,failure
2024-04-12 04:28:22,18.30.124.165,31139,ICMP,22411,smart camera system,360,failure
2024-08-16 00:08:30,54.255.88.71,64904,ICMP,41236,smart vaccums,272,success
2024-08-09 17:45:46,42.73.36.104,20346,TCP,21146,alexa,258,timeout
2024-03-20 06:49:37,11.139.211.125,16217,TCP,6512,alexa,77,failure
2024-03-25 23:05:40,189.245.161.34,14431,TCP,56690,smart vaccums,249,timeout
2024-01-10 02:20:53,130.161.189.130,19058,UDP,37648,smart camera system,325,failure
2024-05-29 11:55:06,94.193.49.253,14049,TCP,98025,smart vaccums,160,failure
2024-04-28 23:06:13,67.107.38.196,38423,UDP,81468,alexa,371,failure
2024-06-24 01:12:39,135.191.44.52,36273,TCP,53861,alexa,182,failure
2024-08-16 00:52:13,9.89.71.66,13694,TCP,9263,smart bulb system,197,timeout
2024-02-17 17:45:50,143.74.38.87,46138,ICMP,41526,smart camera system,407,timeout
2024-01-24 15:09:08,0.196.223.221,21208,TCP,46208,smart camera system,50,success
2024-08-12 11:10:01,172.208.109.184,64773,TCP,40349,alexa,453,timeout
2024-01-19 18:41:56,160.87.227.27,17055,ICMP,72840,smart camera system,191,success
2024-01-11 20:32:31,193.99.131.163,43044,TCP,15715,smart vaccums,84,failure
2024-06-17 01:52:31,210.72.161.146,63964,TCP,6154,smart vaccums,372,failure
2024-05-21 01:11:16,253.37.213.90,41735,TCP,53235,alexa,44,failure
2024-08-06 11:44:05,211.63.98.97,26498,TCP,82721,alexa,69,timeout
2024-03-07 22:56:25,174.117.168.161,5273,TCP,70165,smart camera system,253,failure
2024-04-15 23:10:36,16.5.68.136,2822,ICMP,8337,smart camera system,221,success
2024-05-19 05:47:17,109.32.86.153,26062,ICMP,27288,smart camera system,423,timeout
2024-02-23 12:11:33,127.134.226.86,37363,UDP,82675,alexa,79,failure
2024-08-03 08:01:37,247.108.14.178,38750,ICMP,37432,alexa,54,success
2024-03-16 18:47:18,37.182.28.94,24321,UDP,20128,smart camera system,305,success
2024-03-18 22:59:09,65.133.96.3,4928,UDP,36008,alexa,381,success
2024-07-04 15:38:02,198.179.101.228,57782,ICMP,89696,smart vaccums,487,success
2024-07-13 07:34:05,142.113.48.58,59130,ICMP,62070,smart bulb system,302,timeout
2024-08-03 17:12:16,78.197.28.41,53023,TCP,89330,smart bulb system,372,success
2024-05-11 10:50:10,110.61.88.22,1040,TCP,41891,smart vaccums,495,timeout
2024-07-08 19:24:46,177.218.112.71,33695,ICMP,34787,smart vaccums,491,success
2024-06-30 13:48:34,70.113.99.94,18864,UDP,20122,smart camera system,136,success
2024-06-23 03:37:25,244.68.211.249,45193,UDP,32270,smart bulb system,111,timeout
2024-07-10 01:06:29,192.31.239.127,31518,UDP,69427,alexa,379,failure
2024-02-22 10:18:26,209.80.248.4,16159,UDP,56,alexa,433,timeout
2024-05-04 19:46:36,103.252.91.178,40674,UDP,63473,smart vaccums,384,timeout
2024-02-13 05:48:35,68.129.89.218,45925,TCP,47179,alexa,350,timeout
2024-02-01 12:49:12,227.252.145.111,50406,ICMP,58325,smart bulb system,253,success
2024-08-13 07:44:21,60.202.25.91,63105,ICMP,12475,smart vaccums,84,failure
2024-06-28 11:34:48,248.10.129.14,39685,UDP,55859,smart camera system,286,timeout
2024-05-23 21:03:44,134.52.180.170,63547,TCP,20083,smart bulb system,211,failure
2024-03-28 10:16:38,136.149.240.221,18631,ICMP,46395,smart bulb system,49,timeout
2024-02-03 07:19:39,182.182.25.131,62121,UDP,23720,alexa,299,success
2024-08-06 21:58:51,93.154.150.38,46833,TCP,53784,smart bulb system,43,timeout
2024-05-12 07:12:04,228.75.195.231,5878,TCP,74831,smart bulb system,269,success
2024-08-05 08:28:49,228.67.173.200,29713,UDP,92557,smart camera system,122,failure
2024-08-04 09:31:38,26.78.143.72,15729,ICMP,40942,alexa,454,success
2024-04-24 00:16:08,197.223.220.244,16495,ICMP,5255,smart bulb system,200,success
2024-06-28 09:33:12,167.68.8.30,55672,TCP,70103,alexa,223,timeout
2024-05-23 12:17:36,9.243.105.47,29976,TCP,2088,smart vaccums,262,success
2024-02-23 09:41:24,249.233.123.107,59898,ICMP,75792,smart vaccums,128,failure
2024-05-19 02:47:25,229.120.140.255,60914,UDP,32444,smart vaccums,300,timeout
2024-02-21 11:15:00,33.255.40.94,20050,UDP,30626,alexa,391,success
2024-06-19 20:31:46,93.214.13.184,59499,UDP,1093,smart bulb system,369,timeout
2024-06-10 22:26:50,58.255.15.148,6460,ICMP,75896,smart camera system,368,timeout
2024-05-13 13:21:12,214.166.78.134,53240,TCP,28494,alexa,227,timeout
2024-01-25 02:48:35,16.163.70.10,38741,ICMP,25606,alexa,276,success
2024-07-21 23:58:19,171.236.201.201,61723,TCP,79994,smart camera system,104,success
2024-07-12 03:03:35,16.9.169.38,38407,UDP,65510,smart vaccums,376,timeout
2024-01-31 08:09:22,96.69.96.55,20012,ICMP,12816,smart vaccums,174,timeout
2024-05-04 13:39:31,204.124.190.96,62864,UDP,18594,smart bulb system,412,failure
2024-02-16 11:55:12,93.26.147.43,32110,TCP,81513,smart camera system,23,timeout
2024-04-01 07:35:05,41.145.229.36,18612,UDP,95847,smart camera system,309,timeout
2024-07-22 11:16:02,250.206.99.218,36631,UDP,78322,smart vaccums,15,success
2024-01-18 20:31:17,69.183.160.109,49641,UDP,47385,smart camera system,152,failure
2024-07-28 08:31:19,61.63.149.147,8251,UDP,94559,smart camera system,128,failure
2024-06-01 17:16:18,235.184.126.75,53710,ICMP,35916,smart vaccums,479,timeout
2024-02-13 13:54:02,189.162.168.109,62750,TCP,83022,smart vaccums,157,timeout
2024-06-29 08:14:28,225.22.52.216,42325,TCP,24979,smart bulb system,142,failure
2024-03-31 13:56:12,182.76.151.105,8639,ICMP,98893,smart bulb system,167,failure
2024-04-18 06:10:34,209.79.177.193,6033,UDP,68741,smart vaccums,1,failure
2024-01-12 13:59:35,249.110.49.83,47192,TCP,31364,smart camera system,187,timeout
2024-02-02 14:28:57,230.80.184.141,57067,TCP,1704,smart bulb system,125,timeout
2024-07-01 21:09:23,186.161.186.249,56320,UDP,70855,smart camera system,157,success
2024-06-21 04:44:58,6.58.188.125,23000,ICMP,9791,smart vaccums,344,failure
2024-02-26 19:09:06,71.16.167.40,51176,TCP,88076,smart bulb system,392,timeout
2024-03-17 02:23:33,163.175.103.121,37219,TCP,11354,alexa,420,failure
2024-03-24 05:09:14,127.155.80.130,55206,TCP,99435,smart camera system,379,success
2024-07-25 16:27:28,14.36.122.63,32437,ICMP,58887,alexa,265,timeout
2024-08-17 05:13:09,232.182.102.248,52311,ICMP,67683,smart vaccums,482,failure
2024-04-06 07:01:16,127.202.120.134,16247,TCP,86142,smart bulb system,115,timeout
2024-02-23 11:05:17,195.25.127.142,30386,ICMP,90743,smart camera system,8,failure
2024-02-02 07:00:05,242.199.61.77,57645,ICMP,46673,alexa,3,timeout
2024-05-31 23:47:37,204.128.200.171,15559,ICMP,51632,smart vaccums,293,failure
2024-01-30 19:17:43,169.190.146.25,33759,TCP,94697,alexa,39,success
2024-03-30 17:10:27,43.218.103.75,17375,TCP,38792,alexa,12,failure
2024-04-25 07:30:01,24.138.160.22,24835,TCP,87060,alexa,54,success
2024-06-01 11:22:59,165.226.50.9,45807,UDP,49026,alexa,118,failure
2024-04-03 03:45:56,38.194.58.158,17618,UDP,90761,alexa,426,timeout
2024-04-24 06:53:48,132.173.11.47,3165,UDP,52231,smart vaccums,399,success
2024-04-16 22:46:57,66.123.178.195,21474,UDP,77499,smart vaccums,218,failure
2024-03-26 01:29:29,141.253.246.22,17926,ICMP,66406,alexa,203,failure
2024-07-24 08:53:25,77.0.113.150,1837,UDP,9831,smart camera system,6,timeout
2024-07-07 01:05:36,73.211.20.176,8342,ICMP,75215,smart vaccums,307,failure
2024-05-24 11:09:14,125.16.66.228,49233,ICMP,36882,smart camera system,72,timeout
2024-04-09 23:31:17,81.88.185.233,30255,TCP,51534,smart camera system,499,success
2024-08-01 12:51:50,13.38.95.205,43286,UDP,1692,smart vaccums,204,failure
2024-04-11 00:28:06,145.190.181.185,49570,UDP,19380,smart bulb system,86,success
2024-06-08 03:43:55,192.176.175.73,7305,TCP,98299,smart camera system,301,failure
2024-06-23 06:18:44,38.169.102.246,3619,UDP,45280,alexa,373,failure
2024-03-30 08:14:29,51.21.122.107,11671,TCP,47322,smart bulb system,284,failure
2024-06-29 02:30:08,113.115.124.213,26524,UDP,97652,smart camera system,60,timeout
2024-07-05 18:23:01,230.129.123.92,38260,UDP,93289,alexa,435,success
2024-08-13 02:57:12,2.192.62.217,6673,UDP,39706,smart vaccums,382,success
2024-06-16 08:00:28,53.161.19.122,19013,ICMP,23614,smart bulb system,183,timeout
